"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"271","Fatty acid metabolism(reactome)","0.000495049504950495","0.016968931741659","0.799300711169283","1.98822739774615","0","56","c(""hmdb:HMDB0240771"", ""hmdb:HMDB0240773"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000201"", ""hmdb:HMDB0240784"", ""hmdb:HMDB0002710"", ""hmdb:HMDB0002752"", ""hmdb:HMDB0004234"", ""hmdb:HMDB0004236"", ""hmdb:HMDB0004238"", ""hmdb:HMDB0060046"", ""hmdb:HMDB0060095"", ""hmdb:HMDB0062298"", ""hmdb:HMDB0242292"", ""hmdb:HMDB0247117"", ""hmdb:HMDB0247550"", ""hmdb:HMDB0302203"", ""hmdb:HMDB0302205"", ""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0001388"", 
""hmdb:HMDB0030964"", ""hmdb:HMDB0000824"", ""hmdb:HMDB0005079"", ""hmdb:HMDB0247553"")"
"272","Fatty acid Metabolism(kegg)","0.119073275862069","0.359856884802914","0.825866050808314","1.32002826689445","220","4","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000062"", ""hmdb:HMDB0062634"")"
"273","FCERI mediated NF-kB activation(reactome)","0.249589490968801","0.559762018936351","0.773621903276048","1.18466696916646","455","3","c(""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"274","Fcgamma receptor (FCGR) dependent phagocytosis(reactome)","0.245689655172414","0.559762018936351","0.750584112368036","1.19970090069443","455","4","c(""hmdb:HMDB0000097"", ""hmdb:HMDB0001429"")"
"275","Fcgamma receptor (FCGR) dependent phagocytosis(wiki)","0.245689655172414","0.559762018936351","0.750584112368036","1.19970090069443","455","4","c(""hmdb:HMDB0000097"", ""hmdb:HMDB0001429"")"
"276","Felbamate metabolism(wiki)","0.106185002736727","0.336378919383845","0.861021296168093","1.31850389059533","193","3","c(""hmdb:HMDB0060366"", ""hmdb:HMDB0015084"")"
"277","Ferroptosis(wiki)","0.0422314911366006","0.172623652710437","0.70769777416504","1.46737754953135","80","19","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000027"", ""hmdb:HMDB0257929"")"
"278","Fluoroacetic acid toxicity(wiki)","0.031907671418873","0.139076680828208","0.982011070110701","1.30857447553893","46","1","hmdb:HMDB0304324"
"279","Folate metabolism(wiki)","0.0103145951521403","0.059797685620578","0.717117359001607","1.59630414383716","19","28","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000742"", ""hmdb:HMDB0000027"", ""hmdb:HMDB0257929"")"
"280","Folate-alcohol and cancer pathway hypotheses(wiki)","0.174736842105263","0.482088892526807","0.721637743213993","1.28391844266644","331","8","c(""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000742"")"
"281","Formation of selenosugars for excretion(reactome)","0.00273672687465791","0.0277425912893893","0.971362603001182","1.48747235049321","4","3","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"282","Formation of the active cofactor, UDP-glucuronate(reactome)","0.0385032537960954","0.161477002917904","0.851316306911063","1.44179665534646","70","6","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0249121"")"
"283","Free fatty acid receptors(reactome)","0.00212765957446809","0.0242022401397018","0.871319623412502","1.68537340975615","3","13","c(""hmdb:HMDB0002925"", ""hmdb:HMDB0060039"", ""hmdb:HMDB0244373"", ""hmdb:HMDB0247333"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"")"
"284","Fructose and mannose metabolism(kegg)","0.009783728115345","0.0573998576328221","0.723668229422154","1.60163287488568","18","27","c(""hmdb:HMDB0000124"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001076"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0006800"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0304312"")"
"285","Fructose catabolism(reactome)","0.0576508620689655","0.223791311401192","0.875288683602771","1.39902324707213","106","4","c(""hmdb:HMDB0006328"", ""hmdb:HMDB0006797"", ""hmdb:HMDB0060467"", ""hmdb:HMDB0243608"")"
"286","Fructose metabolism(reactome)","0.202127659574468","0.528092000125341","0.640823370617628","1.25127244053987","379","14","c(""hmdb:HMDB0006328"", ""hmdb:HMDB0006797"", ""hmdb:HMDB0060467"", ""hmdb:HMDB0243608"")"
"287","Fructose metabolism(wiki)","0.202127659574468","0.528092000125341","0.640823370617628","1.25127244053987","379","14","c(""hmdb:HMDB0006328"", ""hmdb:HMDB0006797"", ""hmdb:HMDB0060467"", ""hmdb:HMDB0243608"")"
"288","G alpha (q) signaling events(wiki)","0.00155925155925156","0.0209303423105965","0.824857170776328","1.72830397211331","2","20","c(""hmdb:HMDB0002925"", ""hmdb:HMDB0060039"", ""hmdb:HMDB0244373"", ""hmdb:HMDB0247333"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"")"
"289","G alpha (q) signalling events(reactome)","0.000513610683102209","0.016968931741659","0.854763317812135","1.95030204378249","0","32","c(""hmdb:HMDB0002925"", ""hmdb:HMDB0060039"", ""hmdb:HMDB0244373"", ""hmdb:HMDB0247333"", ""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"")"
"290","G alpha (s) signaling events(wiki)","0.000938086303939962","0.016968931741659","-0.817172396688782","-1.91727482861123","0","24","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"")"
"291","G alpha (s) signalling events(reactome)","0.000938086303939962","0.016968931741659","-0.817172396688782","-1.91727482861123","0","24","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"")"
"292","Galactose catabolism(reactome)","0.00744284954811271","0.0482496017406846","0.830415065611774","1.57460155199538","13","12","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0304312"")"
"293","Galactose catabolism(wiki)","0.00744284954811271","0.0482496017406846","0.830415065611774","1.57460155199538","13","12","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0304312"")"
"294","Galactose Metabolism(kegg)","0.102630221763796","0.326706532706867","0.606235873711609","1.34948181800521","198","28","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001401"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0242558"", ""hmdb:HMDB0249121"")"
"295","Gamma carboxylation, hypusine formation and arylsulfatase activation(reactome)","0.0563157894736842","0.220053327150475","0.799165895483922","1.42185444374351","106","8","c(""hmdb:HMDB0001257"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0001173"", ""hmdb:HMDB0257557"")"
"296","Gamma carboxylation, hypusine formation and arylsulfatase activation(wiki)","0.0563157894736842","0.220053327150475","0.799165895483922","1.42185444374351","106","8","c(""hmdb:HMDB0001257"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0001173"", ""hmdb:HMDB0257557"")"
"297","Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases(wiki)","0.18936170212766","0.505513920155017","0.659053358255905","1.27479167893037","355","13","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000078"", ""hmdb:HMDB0257594"")"
"298","Gastric acid production(wiki)","0.232074438970991","0.559762018936351","0.785318559556787","1.20257835751626","423","3","c(""hmdb:HMDB0303551"", ""hmdb:HMDB0000870"", ""hmdb:HMDB0303410"")"
"299","Gene expression (Transcription)(reactome)","0.00051413881748072","0.016968931741659","0.751220212675327","1.75353356239224","0","38","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000053"", ""hmdb:HMDB0247882"", ""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"300","Generic Transcription Pathway(reactome)","0.000515729757607014","0.016968931741659","0.759690365179658","1.76452719961982","0","37","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000053"", ""hmdb:HMDB0247882"", ""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"301","Glucocorticoid biosynthesis(wiki)","0.0981098109810981","0.315874418657837","-0.738646054422232","-1.39847905960253","108","9","c(""hmdb:HMDB0013221"", ""hmdb:HMDB0003128"", ""hmdb:HMDB0000949"", ""hmdb:HMDB0000526"", ""hmdb:HMDB0000314"", ""hmdb:HMDB0257139"", ""hmdb:HMDB0004030"", ""hmdb:HMDB0000015"")"
"302","Gluconeogenesis(reactome)","0.149330587023687","0.427968435185817","0.580427314014969","1.28461003234905","289","27","c(""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0001270"")"
"303","Glucose homeostasis(wiki)","0.000513083632632119","0.016968931741659","0.782189084579209","1.77735714115284","0","31","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0011723"", ""hmdb:HMDB0000157"", ""hmdb:HMDB0000883"", ""hmdb:HMDB0250806"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"", ""hmdb:HMDB0000177"", ""hmdb:HMDB0250763"")"
"304","Glucose metabolism(wiki)","0.0277065161621344","0.124433821953485","0.651508319968727","1.50036202276376","53","34","c(""hmdb:HMDB0001254"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006328"", ""hmdb:HMDB0006797"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0060467"", ""hmdb:HMDB0243608"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000058"", ""hmdb:HMDB0001270"", ""hmdb:HMDB0001294"")"
"305","Glucose metabolism(reactome)","0.0277065161621344","0.124433821953485","0.651508319968727","1.50036202276376","53","34","c(""hmdb:HMDB0001254"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006328"", ""hmdb:HMDB0006797"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0060467"", ""hmdb:HMDB0243608"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000058"", ""hmdb:HMDB0001270"", ""hmdb:HMDB0001294"")"
"306","Glucose metabolism in triple-negative breast cancer cells(wiki)","0.128771551724138","0.386532542738783","0.819095822454283","1.30920702924713","238","4","c(""hmdb:HMDB0000124"", ""hmdb:HMDB0001401"", ""hmdb:HMDB0242558"")"
"307","Glucuronidation(wiki)","0.046267087276551","0.185696409114483","0.713745214738519","1.46422774073513","87","18","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001401"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0242558"", ""hmdb:HMDB0249121"")"
"308","Glucuronidation(reactome)","0.0329787234042553","0.142346119997929","0.765884294449756","1.48143228974929","61","13","c(""hmdb:HMDB0006543"", ""hmdb:HMDB0005781"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0001934"", ""hmdb:HMDB0243542"")"
"309","Glutamate and glutamine metabolism(reactome)","0.0998948475289169","0.320458335472511","0.663739626640245","1.36164271771387","189","18","c(""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"", ""hmdb:HMDB0001301"")"
"310","Glutamate and glutamine metabolism(wiki)","0.0998948475289169","0.320458335472511","0.663739626640245","1.36164271771387","189","18","c(""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"", ""hmdb:HMDB0001301"")"
"311","Glutamate Neurotransmitter Release Cycle(reactome)","0.12987012987013","0.387209429226236","-0.812384473197782","-1.40082271681027","149","5","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"312","Glutathione conjugation(reactome)","0.0771637122002086","0.271900394619637","0.671435235954066","1.39218890770951","147","19","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0006558"", ""hmdb:HMDB0000078"", ""hmdb:HMDB0257594"", ""hmdb:HMDB0001550"", ""hmdb:HMDB0062625"")"
"313","Glutathione metabolism(kegg)","0.247108307045216","0.559762018936351","0.585406913271309","1.20094541347503","469","18","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000078"", ""hmdb:HMDB0257594"")"
"314","Glutathione metabolism(wiki)","0.195353748680042","0.51717038440316","0.617910767164372","1.25398729369456","369","17","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000078"", ""hmdb:HMDB0257594"")"
"315","Glutathione synthesis and recycling(reactome)","0.171276595744681","0.474016662794171","0.653509534679528","1.27604345888073","321","14","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"", ""hmdb:HMDB0000078"", ""hmdb:HMDB0257594"")"
"316","Glycerolipids and glycerophospholipids(wiki)","0.289930555555556","0.611677266109877","0.798549007486531","1.15684821279503","500","2","c(""hmdb:HMDB0000097"", ""hmdb:HMDB0000224"")"
"317","Glycerophospholipid biosynthesis(reactome)","0.000518672199170124","0.016968931741659","0.873041456071397","1.90509439815463","0","25","c(""hmdb:HMDB0000086"", ""hmdb:HMDB0252858"", ""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000114"", ""hmdb:HMDB0059660"", ""hmdb:HMDB0000097"")"
"318","Glycerophospholipid biosynthesis(wiki)","0.000520020800832033","0.016968931741659","0.89517237630597","1.90284178999013","0","22","c(""hmdb:HMDB0000086"", ""hmdb:HMDB0252858"", ""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000114"", ""hmdb:HMDB0059660"", ""hmdb:HMDB0000097"")"
"319","Glycerophospholipid biosynthetic pathway(wiki)","0.00783699059561128","0.0496529332736229","0.773511972060792","1.62950880325018","14","21","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0001565"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0304312"")"
"320","Glycerophospholipid catabolism(reactome)","0.00425531914893617","0.035060674334954","0.844257077390903","1.63302695245215","7","13","c(""hmdb:HMDB0000086"", ""hmdb:HMDB0252858"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0001565"")"
"321","Glycine metabolism(wiki)","0.00216919739696312","0.0242022401397018","0.93241250440509","1.57914187634012","3","6","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"322","Glycine, serine and threonine metabolism(kegg)","0.00821777092963534","0.0515135181242865","0.686024852301449","1.58843547703632","15","36","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000097"", ""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000742"", ""hmdb:HMDB0000218"", ""hmdb:HMDB0000167"", ""hmdb:HMDB0004041"", ""hmdb:HMDB0250801"")"
"323","Glycogen breakdown (glycogenolysis)(reactome)","0.0185854414042333","0.0936664007133806","0.718754394773281","1.53929757197251","35","23","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"324","Glycogen metabolism(reactome)","0.0201446280991736","0.099822821921603","0.710160081770772","1.53702905018576","38","24","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"325","Glycogen metabolism(wiki)","0.0201446280991736","0.099822821921603","0.710160081770772","1.53702905018576","38","24","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"326","Glycogen storage disease type Ia (G6PC)(reactome)","0.0882512181916622","0.294395413743683","0.830637485995614","1.3673101518681","162","5","c(""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0304312"")"
"327","Glycogen storage disease type Ib (SLC37A4)(reactome)","0.0883947939262473","0.294395413743683","0.80297759724683","1.35992979886566","162","6","c(""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0304312"")"
"328","Glycogen storage diseases(reactome)","0.0883947939262473","0.294395413743683","0.80297759724683","1.35992979886566","162","6","c(""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0304312"")"
"329","Glycogen synthesis(reactome)","0.00744284954811271","0.0482496017406846","0.830454921825081","1.57467712583542","13","12","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0304312"")"
"330","Glycogen synthesis and degradation(wiki)","0.146263910969793","0.421905980586038","0.644088541516936","1.29058709373343","275","16","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0000058"")"
"331","Glycolysis(reactome)","0.0128402670775552","0.0714063755347428","0.700894865518508","1.56999816060496","24","29","c(""hmdb:HMDB0001254"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006328"", ""hmdb:HMDB0006797"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0060467"", ""hmdb:HMDB0243608"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000058"", ""hmdb:HMDB0001270"", ""hmdb:HMDB0001294"")"
"332","Glycolysis / Gluconeogenesis(kegg)","0.0289855072463768","0.129522140692878","0.693301648624264","1.5211768612278","55","26","c(""hmdb:HMDB0000124"", ""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001401"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0242558"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0304312"", ""hmdb:HMDB0001270"", ""hmdb:HMDB0001294"")"
"333","Glycolysis and gluconeogenesis(wiki)","0.24012474012474","0.559762018936351","0.572697389925297","1.19995947043202","461","20","c(""hmdb:HMDB0000124"", ""hmdb:HMDB0001401"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0242558"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0001270"")"
"334","Glycolysis in senescence(wiki)","0.215070643642072","0.545210818162795","-0.853253345639132","-1.25525386343601","273","2","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"")"
"335","Glycosaminoglycan metabolism(reactome)","0.00210970464135021","0.0242022401397018","0.823383312320793","1.628030623626","3","15","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"336","Glycosaminoglycan metabolism(wiki)","0.00210970464135021","0.0242022401397018","0.823383312320793","1.628030623626","3","15","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"337","Glycosylation and related congenital defects(wiki)","0.00361570247933884","0.0321396774126757","0.771274250044509","1.66930099059172","6","24","c(""hmdb:HMDB0000645"", ""hmdb:HMDB0000994"", ""hmdb:HMDB0001078"", ""hmdb:HMDB0001586"", ""hmdb:HMDB0003498"", ""hmdb:HMDB0003971"", ""hmdb:HMDB0006330"", ""hmdb:HMDB0006873"", ""hmdb:HMDB0246205"", ""hmdb:HMDB0249121"", ""hmdb:HMDB0257695"", ""hmdb:HMDB0304312"")"
"338","Glyoxylate metabolism(wiki)","0.024866785079929","0.117094631103252","-0.860777058279371","-1.56671474903197","27","7","c(""hmdb:HMDB0062585"", ""hmdb:HMDB0001369"", ""hmdb:HMDB0062251"", ""hmdb:HMDB0001310"", ""hmdb:HMDB0000161"", ""hmdb:HMDB0062752"", ""hmdb:HMDB0002273"")"
"339","Glyoxylate metabolism and glycine degradation(reactome)","0.00623885918003565","0.0453595745302592","-0.804377888926561","-1.69134880540631","6","14","c(""hmdb:HMDB0062585"", ""hmdb:HMDB0001369"", ""hmdb:HMDB0062251"", ""hmdb:HMDB0001310"", ""hmdb:HMDB0000271"", ""hmdb:HMDB0000161"", ""hmdb:HMDB0006483"", ""hmdb:HMDB0000191"", ""hmdb:HMDB0062752"", ""hmdb:HMDB0002273"")"
